2017-03-25 20:40:52.213840: step 0, loss = 4.68 (57.7 examples/sec; 2.217 sec/batch)
2017-03-25 23:37:22.611707: step 60960, loss = 0.60 (741.7 examples/sec; 0.173 sec/batch)
2017-03-25 23:37:24.338142: step 60970, loss = 0.71 (741.4 examples/sec; 0.173 sec/batch)
2017-03-25 23:37:26.068154: step 60980, loss = 0.82 (739.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:37:27.804224: step 60990, loss = 0.69 (737.3 examples/sec; 0.174 sec/batch)
2017-03-25 23:37:29.674185: step 61000, loss = 0.65 (684.9 examples/sec; 0.187 sec/batch)
2017-03-25 23:37:31.321095: step 61010, loss = 0.69 (776.7 examples/sec; 0.165 sec/batch)
2017-03-25 23:37:33.065637: step 61020, loss = 0.76 (733.7 examples/sec; 0.174 sec/batch)
2017-03-25 23:37:34.804272: step 61030, loss = 0.73 (736.2 examples/sec; 0.174 sec/batch)
2017-03-25 23:37:36.542090: step 61040, loss = 0.78 (736.6 examples/sec; 0.174 sec/batch)
2017-03-25 23:37:38.282447: step 61050, loss = 0.79 (735.5 examples/sec; 0.174 sec/batch)
2017-03-25 23:37:40.008030: step 61060, loss = 0.77 (741.8 examples/sec; 0.173 sec/batch)
2017-03-25 23:37:41.742269: step 61070, loss = 0.76 (738.1 examples/sec; 0.173 sec/batch)
2017-03-25 23:37:43.464752: step 61080, loss = 0.77 (743.1 examples/sec; 0.172 sec/batch)
2017-03-25 23:37:45.208316: step 61090, loss = 0.79 (734.1 examples/sec; 0.174 sec/batch)
2017-03-25 23:37:47.081445: step 61100, loss = 0.72 (683.3 examples/sec; 0.187 sec/batch)
2017-03-25 23:37:48.709235: step 61110, loss = 0.64 (786.3 examples/sec; 0.163 sec/batch)
2017-03-25 23:37:50.438361: step 61120, loss = 0.61 (740.3 examples/sec; 0.173 sec/batch)
2017-03-25 23:37:52.163892: step 61130, loss = 0.58 (741.8 examples/sec; 0.173 sec/batch)
2017-03-25 23:37:53.898099: step 61140, loss = 0.79 (738.1 examples/sec; 0.173 sec/batch)
2017-03-25 23:37:55.623893: step 61150, loss = 0.63 (741.7 examples/sec; 0.173 sec/batch)
2017-03-25 23:37:57.358268: step 61160, loss = 0.77 (738.0 examples/sec; 0.173 sec/batch)
2017-03-25 23:37:59.102340: step 61170, loss = 0.84 (733.9 examples/sec; 0.174 sec/batch)
2017-03-25 23:38:00.835621: step 61180, loss = 0.75 (738.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:02.567233: step 61190, loss = 0.68 (739.2 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:04.438853: step 61200, loss = 0.83 (683.9 examples/sec; 0.187 sec/batch)
2017-03-25 23:38:06.049842: step 61210, loss = 0.65 (794.5 examples/sec; 0.161 sec/batch)
2017-03-25 23:38:07.784503: step 61220, loss = 0.73 (737.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:09.520573: step 61230, loss = 0.80 (737.3 examples/sec; 0.174 sec/batch)
2017-03-25 23:38:11.258137: step 61240, loss = 0.65 (736.7 examples/sec; 0.174 sec/batch)
2017-03-25 23:38:12.995007: step 61250, loss = 0.62 (737.1 examples/sec; 0.174 sec/batch)
2017-03-25 23:38:14.733108: step 61260, loss = 0.78 (736.3 examples/sec; 0.174 sec/batch)
2017-03-25 23:38:16.463425: step 61270, loss = 0.75 (739.7 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:18.186652: step 61280, loss = 0.75 (742.8 examples/sec; 0.172 sec/batch)
2017-03-25 23:38:19.913661: step 61290, loss = 0.85 (741.2 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:21.810181: step 61300, loss = 0.76 (674.9 examples/sec; 0.190 sec/batch)
2017-03-25 23:38:23.408126: step 61310, loss = 0.67 (801.0 examples/sec; 0.160 sec/batch)
2017-03-25 23:38:25.147895: step 61320, loss = 0.75 (735.7 examples/sec; 0.174 sec/batch)
2017-03-25 23:38:26.885706: step 61330, loss = 0.70 (736.6 examples/sec; 0.174 sec/batch)
2017-03-25 23:38:28.607744: step 61340, loss = 0.64 (743.4 examples/sec; 0.172 sec/batch)
2017-03-25 23:38:30.342180: step 61350, loss = 0.77 (737.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:32.070247: step 61360, loss = 0.87 (740.7 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:33.802833: step 61370, loss = 0.76 (738.8 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:35.550631: step 61380, loss = 0.79 (732.3 examples/sec; 0.175 sec/batch)
2017-03-25 23:38:37.292029: step 61390, loss = 0.72 (735.0 examples/sec; 0.174 sec/batch)
2017-03-25 23:38:39.192066: step 61400, loss = 0.79 (673.7 examples/sec; 0.190 sec/batch)
2017-03-25 23:38:40.790356: step 61410, loss = 0.68 (800.9 examples/sec; 0.160 sec/batch)
2017-03-25 23:38:42.522345: step 61420, loss = 0.76 (739.0 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:44.257068: step 61430, loss = 0.67 (737.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:45.990055: step 61440, loss = 0.62 (738.6 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:47.718519: step 61450, loss = 0.85 (740.6 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:49.455627: step 61460, loss = 0.70 (736.8 examples/sec; 0.174 sec/batch)
2017-03-25 23:38:51.188878: step 61470, loss = 0.75 (738.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:52.928471: step 61480, loss = 0.73 (735.8 examples/sec; 0.174 sec/batch)
2017-03-25 23:38:54.663357: step 61490, loss = 0.85 (737.8 examples/sec; 0.173 sec/batch)
2017-03-25 23:38:56.558637: step 61500, loss = 0.80 (675.4 examples/sec; 0.190 sec/batch)
2017-03-25 23:38:58.180834: step 61510, loss = 0.70 (789.0 examples/sec; 0.162 sec/batch)
2017-03-25 23:38:59.923687: step 61520, loss = 0.75 (734.4 examples/sec; 0.174 sec/batch)
2017-03-25 23:39:01.658015: step 61530, loss = 0.78 (738.4 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:03.381773: step 61540, loss = 0.73 (742.2 examples/sec; 0.172 sec/batch)
2017-03-25 23:39:05.125003: step 61550, loss = 0.51 (734.3 examples/sec; 0.174 sec/batch)
2017-03-25 23:39:06.850276: step 61560, loss = 0.70 (741.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:08.582445: step 61570, loss = 0.74 (739.0 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:10.330282: step 61580, loss = 0.82 (732.3 examples/sec; 0.175 sec/batch)
2017-03-25 23:39:12.064641: step 61590, loss = 0.88 (738.0 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:13.959770: step 61600, loss = 0.74 (675.4 examples/sec; 0.190 sec/batch)
2017-03-25 23:39:15.578775: step 61610, loss = 0.75 (790.6 examples/sec; 0.162 sec/batch)
2017-03-25 23:39:17.302549: step 61620, loss = 0.60 (742.6 examples/sec; 0.172 sec/batch)
2017-03-25 23:39:19.037260: step 61630, loss = 0.90 (737.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:20.765162: step 61640, loss = 0.83 (740.8 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:22.496400: step 61650, loss = 0.82 (739.4 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:24.230505: step 61660, loss = 0.63 (738.1 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:25.957031: step 61670, loss = 0.86 (741.4 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:27.675510: step 61680, loss = 0.73 (744.8 examples/sec; 0.172 sec/batch)
2017-03-25 23:39:29.416686: step 61690, loss = 0.89 (735.1 examples/sec; 0.174 sec/batch)
2017-03-25 23:39:31.297985: step 61700, loss = 0.62 (680.4 examples/sec; 0.188 sec/batch)
2017-03-25 23:39:32.911935: step 61710, loss = 0.85 (793.1 examples/sec; 0.161 sec/batch)
2017-03-25 23:39:34.653756: step 61720, loss = 0.77 (735.3 examples/sec; 0.174 sec/batch)
2017-03-25 23:39:36.389973: step 61730, loss = 0.66 (736.8 examples/sec; 0.174 sec/batch)
2017-03-25 23:39:38.110035: step 61740, loss = 0.73 (744.2 examples/sec; 0.172 sec/batch)
2017-03-25 23:39:39.839631: step 61750, loss = 0.63 (740.1 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:41.570090: step 61760, loss = 0.69 (739.7 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:43.303296: step 61770, loss = 0.72 (738.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:45.028233: step 61780, loss = 0.69 (742.1 examples/sec; 0.172 sec/batch)
2017-03-25 23:39:46.759807: step 61790, loss = 0.63 (739.2 examples/sec; 0.173 sec/batch)
2017-03-25 23:39:48.645108: step 61800, loss = 0.66 (678.9 examples/sec; 0.189 sec/batch)
2017-03-25 23:39:50.269665: step 61810, loss = 0.74 (787.9 examples/sec; 0.162 sec/batch)
2017-03-25 23:39:52.009176: step 61820, loss = 0.72 (735.8 examples/sec; 0.174 sec/batch)
2017-03-25 23:39:53.734158: step 61830, loss = 0.67 (742.0 examples/sec; 0.172 sec/batch)
2017-03-25 23:39:55.477656: step 61840, loss = 0.90 (734.2 examples/sec; 0.174 sec/batch)
2017-03-25 23:39:57.214357: step 61850, loss = 0.77 (737.0 examples/sec; 0.174 sec/batch)
2017-03-25 23:39:58.949968: step 61860, loss = 0.87 (737.5 examples/sec; 0.174 sec/batch)
2017-03-25 23:40:00.674836: step 61870, loss = 0.74 (742.1 examples/sec; 0.172 sec/batch)
2017-03-25 23:40:02.414529: step 61880, loss = 0.83 (735.8 examples/sec; 0.174 sec/batch)
2017-03-25 23:40:04.137783: step 61890, loss = 0.79 (742.8 examples/sec; 0.172 sec/batch)
2017-03-25 23:40:06.019319: step 61900, loss = 0.74 (680.5 examples/sec; 0.188 sec/batch)
2017-03-25 23:40:07.640640: step 61910, loss = 0.61 (789.2 examples/sec; 0.162 sec/batch)
2017-03-25 23:40:09.380827: step 61920, loss = 0.67 (735.6 examples/sec; 0.174 sec/batch)
2017-03-25 23:40:11.110103: step 61930, loss = 0.65 (740.2 examples/sec; 0.173 sec/batch)
2017-03-25 23:40:12.835465: step 61940, loss = 0.77 (741.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:40:14.587684: step 61950, loss = 0.70 (730.5 examples/sec; 0.175 sec/batch)
2017-03-25 23:40:16.317821: step 61960, loss = 0.67 (740.0 examples/sec; 0.173 sec/batch)
2017-03-25 23:40:18.039731: step 61970, loss = 0.89 (743.2 examples/sec; 0.172 sec/batch)
2017-03-25 23:40:19.775088: step 61980, loss = 0.65 (737.6 examples/sec; 0.174 sec/batch)
2017-03-25 23:40:21.500035: step 61990, loss = 0.81 (742.1 examples/sec; 0.172 sec/batch)
2017-03-25 23:40:23.419944: step 62000, loss = 0.76 (666.7 examples/sec; 0.192 sec/batch)
2017-03-25 23:40:24.979720: step 62010, loss = 0.76 (820.6 examples/sec; 0.156 sec/batch)
2017-03-25 23:40:26.675652: step 62020, loss = 0.66 (754.8 examples/sec; 0.170 sec/batch)
2017-03-25 23:40:28.425673: step 62030, loss = 0.82 (731.4 examples/sec; 0.175 sec/batch)
2017-03-25 23:40:30.154078: step 62040, loss = 0.80 (740.6 examples/sec; 0.173 sec/batch)
2017-03-25 23:40:31.879555: step 62050, loss = 0.87 (741.8 examples/sec; 0.173 sec/batch)
2017-03-25 23:40:33.611870: step 62060, loss = 0.91 (738.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:40:35.336510: step 62070, loss = 0.67 (742.2 examples/sec; 0.172 sec/batch)
2017-03-25 23:40:37.073454: step 62080, loss = 0.76 (736.9 examples/sec; 0.174 sec/batch)
2017-03-25 23:40:38.810801: step 62090, loss = 0.84 (736.8 examples/sec; 0.174 sec/batch)
2017-03-25 23:40:40.728540: step 62100, loss = 0.74 (667.5 examples/sec; 0.192 sec/batch)
2017-03-25 23:40:42.305270: step 62110, loss = 0.77 (811.8 examples/sec; 0.158 sec/batch)
2017-03-25 23:40:44.043479: step 62120, loss = 0.74 (736.4 examples/sec; 0.174 sec/batch)
2017-03-25 23:40:45.778042: step 62130, loss = 0.75 (738.0 examples/sec; 0.173 sec/batch)
2017-03-25 23:40:47.517262: step 62140, loss = 0.76 (735.9 examples/sec; 0.174 sec/batch)
2017-03-25 23:40:49.243312: step 62150, loss = 0.80 (741.6 examples/sec; 0.173 sec/batch)
2017-03-25 23:40:50.981431: step 62160, loss = 0.55 (736.4 examples/sec; 0.174 sec/batch)
2017-03-25 23:40:52.709098: step 62170, loss = 0.60 (740.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:40:54.486186: step 62180, loss = 0.87 (720.4 examples/sec; 0.178 sec/batch)
2017-03-25 23:40:56.231566: step 62190, loss = 0.78 (733.3 examples/sec; 0.175 sec/batch)
2017-03-25 23:40:58.116917: step 62200, loss = 0.70 (679.4 examples/sec; 0.188 sec/batch)
2017-03-25 23:40:59.720900: step 62210, loss = 0.84 (797.6 examples/sec; 0.160 sec/batch)
2017-03-25 23:41:01.460102: step 62220, loss = 0.56 (735.7 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:03.200605: step 62230, loss = 0.65 (735.4 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:04.933245: step 62240, loss = 0.74 (738.8 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:06.683671: step 62250, loss = 0.79 (731.3 examples/sec; 0.175 sec/batch)
2017-03-25 23:41:08.416987: step 62260, loss = 0.83 (738.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:10.136774: step 62270, loss = 0.75 (744.3 examples/sec; 0.172 sec/batch)
2017-03-25 23:41:11.873909: step 62280, loss = 0.64 (736.8 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:13.603335: step 62290, loss = 0.56 (740.1 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:15.509438: step 62300, loss = 0.77 (671.5 examples/sec; 0.191 sec/batch)
2017-03-25 23:41:17.107489: step 62310, loss = 0.65 (801.0 examples/sec; 0.160 sec/batch)
2017-03-25 23:41:18.847021: step 62320, loss = 0.75 (735.8 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:20.572568: step 62330, loss = 0.69 (741.8 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:22.312373: step 62340, loss = 0.65 (735.7 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:24.044008: step 62350, loss = 0.66 (739.2 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:25.783098: step 62360, loss = 0.71 (736.0 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:27.509370: step 62370, loss = 0.68 (741.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:29.251985: step 62380, loss = 0.58 (734.5 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:30.987597: step 62390, loss = 0.65 (737.5 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:32.881452: step 62400, loss = 0.71 (675.9 examples/sec; 0.189 sec/batch)
2017-03-25 23:41:34.505833: step 62410, loss = 0.77 (788.0 examples/sec; 0.162 sec/batch)
2017-03-25 23:41:36.230973: step 62420, loss = 0.74 (742.0 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:37.962436: step 62430, loss = 0.87 (739.3 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:39.698772: step 62440, loss = 0.73 (737.2 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:41.441758: step 62450, loss = 0.77 (734.4 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:43.172647: step 62460, loss = 0.94 (739.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:44.908272: step 62470, loss = 0.65 (737.5 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:46.642963: step 62480, loss = 0.91 (737.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:48.376431: step 62490, loss = 0.90 (738.4 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:50.276070: step 62500, loss = 0.72 (673.8 examples/sec; 0.190 sec/batch)
2017-03-25 23:41:51.893621: step 62510, loss = 0.75 (791.3 examples/sec; 0.162 sec/batch)
2017-03-25 23:41:53.610984: step 62520, loss = 0.85 (745.3 examples/sec; 0.172 sec/batch)
2017-03-25 23:41:55.349222: step 62530, loss = 0.69 (736.4 examples/sec; 0.174 sec/batch)
2017-03-25 23:41:57.076160: step 62540, loss = 0.74 (741.2 examples/sec; 0.173 sec/batch)
2017-03-25 23:41:58.812796: step 62550, loss = 0.83 (737.1 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:00.529627: step 62560, loss = 0.68 (745.6 examples/sec; 0.172 sec/batch)
2017-03-25 23:42:02.263006: step 62570, loss = 0.67 (738.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:03.988088: step 62580, loss = 0.73 (741.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:05.725552: step 62590, loss = 0.73 (736.7 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:07.624138: step 62600, loss = 0.82 (674.2 examples/sec; 0.190 sec/batch)
2017-03-25 23:42:09.227030: step 62610, loss = 0.68 (798.6 examples/sec; 0.160 sec/batch)
2017-03-25 23:42:10.950897: step 62620, loss = 0.77 (742.5 examples/sec; 0.172 sec/batch)
2017-03-25 23:42:12.682227: step 62630, loss = 0.67 (739.3 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:14.415415: step 62640, loss = 0.71 (738.8 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:16.155402: step 62650, loss = 0.59 (735.3 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:17.881619: step 62660, loss = 0.72 (741.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:19.622086: step 62670, loss = 0.66 (735.4 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:21.359645: step 62680, loss = 0.68 (736.7 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:23.077404: step 62690, loss = 0.75 (745.2 examples/sec; 0.172 sec/batch)
2017-03-25 23:42:24.965017: step 62700, loss = 0.71 (678.6 examples/sec; 0.189 sec/batch)
2017-03-25 23:42:26.590814: step 62710, loss = 0.61 (786.6 examples/sec; 0.163 sec/batch)
2017-03-25 23:42:28.317983: step 62720, loss = 0.72 (741.1 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:30.047041: step 62730, loss = 0.77 (740.3 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:31.775216: step 62740, loss = 0.71 (740.7 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:33.511371: step 62750, loss = 0.76 (737.3 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:35.253830: step 62760, loss = 0.77 (734.6 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:36.987570: step 62770, loss = 0.78 (738.3 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:38.703376: step 62780, loss = 0.75 (746.0 examples/sec; 0.172 sec/batch)
2017-03-25 23:42:40.435557: step 62790, loss = 0.84 (739.0 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:42.311101: step 62800, loss = 0.72 (682.5 examples/sec; 0.188 sec/batch)
2017-03-25 23:42:43.947197: step 62810, loss = 0.71 (782.3 examples/sec; 0.164 sec/batch)
2017-03-25 23:42:45.694915: step 62820, loss = 0.72 (732.6 examples/sec; 0.175 sec/batch)
2017-03-25 23:42:47.432929: step 62830, loss = 0.69 (736.3 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:49.163334: step 62840, loss = 0.63 (739.7 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:50.899235: step 62850, loss = 0.60 (737.4 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:52.639106: step 62860, loss = 0.72 (735.7 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:54.370548: step 62870, loss = 0.69 (739.4 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:56.109489: step 62880, loss = 0.77 (735.9 examples/sec; 0.174 sec/batch)
2017-03-25 23:42:57.835136: step 62890, loss = 0.76 (741.7 examples/sec; 0.173 sec/batch)
2017-03-25 23:42:59.716790: step 62900, loss = 0.78 (680.3 examples/sec; 0.188 sec/batch)
2017-03-25 23:43:01.350396: step 62910, loss = 0.73 (783.6 examples/sec; 0.163 sec/batch)
2017-03-25 23:43:03.086060: step 62920, loss = 0.72 (737.4 examples/sec; 0.174 sec/batch)
2017-03-25 23:43:04.811095: step 62930, loss = 0.75 (742.0 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:06.542675: step 62940, loss = 0.63 (739.2 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:08.273857: step 62950, loss = 0.65 (739.4 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:10.012872: step 62960, loss = 0.64 (736.1 examples/sec; 0.174 sec/batch)
2017-03-25 23:43:11.745884: step 62970, loss = 0.86 (738.6 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:13.484361: step 62980, loss = 0.73 (736.3 examples/sec; 0.174 sec/batch)
2017-03-25 23:43:15.225384: step 62990, loss = 0.82 (735.2 examples/sec; 0.174 sec/batch)
2017-03-25 23:43:17.108499: step 63000, loss = 0.69 (679.7 examples/sec; 0.188 sec/batch)
2017-03-25 23:43:18.714675: step 63010, loss = 0.55 (796.9 examples/sec; 0.161 sec/batch)
2017-03-25 23:43:20.445373: step 63020, loss = 0.87 (739.8 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:22.188722: step 63030, loss = 0.70 (734.1 examples/sec; 0.174 sec/batch)
2017-03-25 23:43:23.920508: step 63040, loss = 0.80 (739.1 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:25.644915: step 63050, loss = 0.70 (742.3 examples/sec; 0.172 sec/batch)
2017-03-25 23:43:27.381664: step 63060, loss = 0.75 (737.0 examples/sec; 0.174 sec/batch)
2017-03-25 23:43:29.122104: step 63070, loss = 0.58 (735.5 examples/sec; 0.174 sec/batch)
2017-03-25 23:43:30.847769: step 63080, loss = 0.69 (741.7 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:32.572010: step 63090, loss = 0.79 (742.6 examples/sec; 0.172 sec/batch)
2017-03-25 23:43:34.466661: step 63100, loss = 0.82 (675.7 examples/sec; 0.189 sec/batch)
2017-03-25 23:43:36.075768: step 63110, loss = 0.56 (795.3 examples/sec; 0.161 sec/batch)
2017-03-25 23:43:37.816956: step 63120, loss = 0.64 (734.9 examples/sec; 0.174 sec/batch)
2017-03-25 23:43:39.550297: step 63130, loss = 0.76 (738.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:41.286692: step 63140, loss = 0.74 (737.2 examples/sec; 0.174 sec/batch)
2017-03-25 23:43:43.008887: step 63150, loss = 0.79 (743.2 examples/sec; 0.172 sec/batch)
2017-03-25 23:43:44.743519: step 63160, loss = 0.65 (737.9 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:46.469686: step 63170, loss = 0.68 (741.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:48.202689: step 63180, loss = 0.87 (738.6 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:49.935843: step 63190, loss = 0.62 (738.5 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:51.833562: step 63200, loss = 0.59 (674.5 examples/sec; 0.190 sec/batch)
2017-03-25 23:43:53.439787: step 63210, loss = 0.60 (796.9 examples/sec; 0.161 sec/batch)
2017-03-25 23:43:55.183672: step 63220, loss = 0.83 (734.0 examples/sec; 0.174 sec/batch)
2017-03-25 23:43:56.917004: step 63230, loss = 0.70 (738.6 examples/sec; 0.173 sec/batch)
2017-03-25 23:43:58.667171: step 63240, loss = 0.62 (731.3 examples/sec; 0.175 sec/batch)
2017-03-25 23:44:00.384937: step 63250, loss = 0.58 (745.2 examples/sec; 0.172 sec/batch)
2017-03-25 23:44:02.122131: step 63260, loss = 0.74 (736.8 examples/sec; 0.174 sec/batch)
2017-03-25 23:44:03.850847: step 63270, loss = 0.81 (740.4 examples/sec; 0.173 sec/batch)
